,Unnamed: 0,유투버,월,연도,평균 조회수,평균 영상 좋아요 수,영상개수,구독자,구독자 성장율,감성점수,평균_영상간격,null_지속,충성시청자_비율,구독자점수,조회수점수,충성도점수
197,197,jjuE쭈이,10,2022,32160.0,979.0,2,133000.0,1.0310077519379846,0.795178127967776,18.0,0,0.0335051546391752,12.0,12.0,2.0
198,198,jjuE쭈이,11,2022,46750.0,850.6,5,137000.0,1.0300751879699248,0.7014164198757742,6.0,0,0.0805369127516778,12.0,15.0,4.0
199,199,jjuE쭈이,12,2022,24485.0,398.0,4,137000.0,1.0,0.8088380317298733,7.666666666666667,0,0.1327433628318584,12.0,12.0,6.0
200,200,jjuE쭈이,1,2023,28838.75,544.5,4,139000.0,1.0145985401459854,0.7180330663684785,7.333333333333333,0,0.126865671641791,12.0,12.0,6.0
201,201,jjuE쭈이,2,2023,57402.66666666666,464.5,6,15100.0,0.1086330935251798,0.5454278521024649,5.0,0,0.1294117647058823,6.0,15.0,6.0
202,202,jjuE쭈이,3,2023,19351.2,348.2,5,15300.0,1.0132450331125828,0.7182059148237818,5.25,0,0.1910112359550561,6.0,12.0,8.0
203,203,jjuE쭈이,4,2023,19434.8,416.4,5,155000.0,10.130718954248366,0.7216786342007774,4.25,0,0.1352941176470588,12.0,12.0,6.0
204,204,jjuE쭈이,5,2023,20213.25,485.0,4,158000.0,1.0193548387096774,0.8046329603211521,9.666666666666666,0,0.1481481481481481,12.0,12.0,6.0
205,205,jjuE쭈이,6,2023,17892.66666666667,279.0,3,159000.0,1.0063291139240509,0.7901820940129897,5.0,0,0.1666666666666666,12.0,12.0,8.0
206,206,jjuE쭈이,7,2023,14841.5,381.0,2,159000.0,1.0,0.737671963309729,9.0,0,0.0735294117647058,12.0,9.0,4.0
207,207,jjuE쭈이,8,2023,9135.5,212.0,2,160000.0,1.0062893081761006,0.7906042565591633,2.0,0,0.1136363636363636,12.0,9.0,6.0
208,208,Junsoo함준수,8,2022,43528.0625,716.25,16,70300.0,1.0247813411078717,0.6318082882904671,1.8,0,0.1525054466230936,9.0,15.0,6.0
209,209,Junsoo함준수,9,2022,19761.82352941177,252.3529411764706,17,75600.0,1.0753911806543386,0.6301557561554605,1.5625,0,0.1784776902887139,9.0,12.0,8.0
210,210,Junsoo함준수,10,2022,25833.0,285.6875,16,82800.0,1.0952380952380951,0.6355024216796342,1.733333333333333,0,0.1393643031784841,9.0,12.0,6.0
211,211,Junsoo함준수,11,2022,21527.71428571429,233.6428571428571,14,86800.0,1.0483091787439611,0.5964503879287492,2.076923076923077,0,0.1340909090909091,9.0,12.0,6.0
212,212,Junsoo함준수,12,2022,22812.0,263.0,5,87900.0,1.012672811059908,0.5164968120808504,1.75,0,0.1170731707317073,9.0,12.0,6.0
213,213,Junsoo함준수,1,2023,22234.0,351.3333333333333,3,89400.0,1.0170648464163825,0.5650035830349037,11.0,0,0.1194968553459119,12.0,12.0,6.0
214,214,Junsoo함준수,2,2023,24006.16666666667,440.8333333333333,6,90000.0,1.0067114093959733,0.5913789858029583,5.0,0,0.1141552511415525,12.0,12.0,6.0
215,215,Junsoo함준수,3,2023,60364.16666666666,712.5,6,90400.0,1.0044444444444445,0.6061091012063404,5.4,0,0.0638888888888888,12.0,15.0,4.0
216,216,Junsoo함준수,4,2023,30714.0,343.5,4,92500.0,1.0232300884955752,0.4510996413704817,4.0,0,0.0833333333333333,12.0,12.0,4.0
217,217,Junsoo함준수,5,2023,35196.0,558.6666666666666,3,93200.0,1.0075675675675675,0.5313737418832658,5.5,0,0.0686274509803921,12.0,15.0,4.0
218,218,Junsoo함준수,6,2023,18302.0,258.5,2,93700.0,1.0053648068669527,0.5846215111693156,5.0,0,0.0568181818181818,12.0,12.0,4.0
219,219,Junsoo함준수,7,2023,18033.6,311.4,5,94000.0,1.0032017075773747,0.6733284277736016,6.5,0,0.0887096774193548,12.0,12.0,4.0
220,220,Junsoo함준수,8,2023,56192.66666666666,1734.5,6,96100.0,1.0223404255319148,0.5623356432399966,2.6,0,0.0604026845637583,12.0,15.0,4.0
221,221,juyeomi,8,2022,,,0,25100.0,1.0244897959183674,,,4,,6.0,0.0,0.0
222,222,juyeomi,9,2022,12678.0,213.3333333333333,3,25400.0,1.0119521912350598,0.6329977695519725,13.0,0,0.0967741935483871,6.0,9.0,4.0
223,223,juyeomi,10,2022,37431.2,620.0,5,28400.0,1.1181102362204725,0.7367336411248235,4.75,0,0.0592592592592592,6.0,15.0,4.0
224,224,juyeomi,11,2022,13137.5,184.0,2,29600.0,1.0422535211267605,0.5815402323549445,5.0,0,0.0,6.0,9.0,2.0
225,225,juyeomi,12,2022,18415.0,303.0,1,29700.0,1.0033783783783785,0.5100471316664307,,1,0.0,6.0,12.0,2.0
226,226,juyeomi,1,2023,24214.5,535.0,2,31000.0,1.0437710437710437,0.594583494745138,7.0,0,0.0384615384615384,6.0,12.0,2.0
227,227,juyeomi,2,2023,17591.33333333333,308.6666666666667,3,31900.0,1.029032258064516,0.6515929832387326,6.5,0,0.0857142857142857,6.0,12.0,4.0
228,228,juyeomi,3,2023,37032.0,639.0711114933847,4,32800.0,1.0282131661442009,0.6059606820731968,7.333333333333333,0,0.0840336134453781,6.0,15.0,4.0
229,229,juyeomi,4,2023,22383.0,379.3550456475371,3,34900.0,1.0640243902439024,0.6426205211649827,11.5,0,0.0508474576271186,6.0,12.0,4.0
230,230,juyeomi,5,2023,58476.33333333334,997.7543863326453,3,39100.0,1.1203438395415473,0.6095624206936371,11.5,0,0.1134751773049645,9.0,15.0,6.0
231,231,juyeomi,6,2023,22407.0,381.5537179090864,4,41100.0,1.051150895140665,0.585345566539423,6.333333333333333,0,0.1885245901639344,9.0,12.0,8.0
232,232,juyeomi,7,2023,17383.5,301.7839414779867,4,42200.0,1.02676399026764,0.6185731449145444,7.333333333333333,0,0.1532258064516129,9.0,12.0,6.0
233,233,juyeomi,8,2023,11945.25,220.75,4,43000.0,1.018957345971564,0.6629709826546465,7.333333333333333,0,0.2111111111111111,9.0,9.0,8.0
234,234,KINGSTON킹스턴,8,2022,21603.0,205.0,2,130000.0,1.0,0.5562369802361607,14.0,0,0.1549295774647887,12.0,12.0,6.0
235,235,KINGSTON킹스턴,9,2022,25887.0,323.25,4,130000.0,1.0,0.6066877267847718,6.666666666666667,0,0.2705882352941176,12.0,12.0,8.0
236,236,KINGSTON킹스턴,10,2022,47621.5,373.0,2,131000.0,1.0076923076923077,0.6362787293617264,14.0,0,0.320754716981132,12.0,15.0,10.0
237,237,KINGSTON킹스턴,11,2022,56252.25,521.75,4,131000.0,1.0,0.5992466950046471,6.333333333333333,0,0.055327868852459,12.0,15.0,4.0
238,238,KINGSTON킹스턴,12,2022,26657.5,396.5,2,131000.0,1.0,0.5527448436755726,17.0,0,0.25,12.0,12.0,8.0
239,239,KINGSTON킹스턴,1,2023,24688.5,294.25,4,131000.0,1.0,0.6555932778131774,7.666666666666667,0,0.225,12.0,12.0,8.0
240,240,KINGSTON킹스턴,2,2023,22847.0,265.0,2,132000.0,1.0076335877862594,0.6138408846060435,21.0,0,0.1538461538461538,12.0,12.0,6.0
241,241,KINGSTON킹스턴,3,2023,14539.0,180.0,3,132000.0,1.0,0.690856557100191,7.0,0,0.2121212121212121,12.0,9.0,8.0
242,242,KINGSTON킹스턴,4,2023,138671.5,1444.25,4,134000.0,1.0151515151515151,0.6471533195339005,8.333333333333334,0,0.109090909090909,12.0,15.0,6.0
243,243,KINGSTON킹스턴,5,2023,80503.85714285714,1067.285714285714,7,140000.0,1.044776119402985,0.623611528133068,3.5,0,0.1273100616016427,12.0,15.0,6.0
244,244,KINGSTON킹스턴,6,2023,34355.33333333334,481.3333333333333,3,140000.0,1.0,0.6438233840284009,9.5,0,0.1650485436893204,12.0,15.0,8.0
245,245,KINGSTON킹스턴,7,2023,22997.0,268.0,1,141000.0,1.0071428571428571,0.7300357916951179,,1,0.0208333333333333,12.0,12.0,2.0
246,246,KINGSTON킹스턴,8,2023,75034.0,883.0,1,141000.0,1.0,0.654069844553399,,2,0.0185185185185185,12.0,15.0,2.0
247,247,Kongsueni콩슈니,8,2022,1612.0,10.0,1,5380.0,1.0018621973929236,0.7002465724945068,,13,0.0,3.0,3.0,2.0
248,248,Kongsueni콩슈니,9,2022,1034.0,5.0,1,5370.0,0.9981412639405204,0.7633101727281298,,14,0.3333333333333333,3.0,3.0,10.0
249,249,Kongsueni콩슈니,10,2022,,,0,5350.0,0.9962756052141528,,,15,,3.0,0.0,0.0
250,250,Kongsueni콩슈니,11,2022,,,0,5340.0,0.9981308411214952,,,16,,3.0,0.0,0.0
251,251,Kongsueni콩슈니,12,2022,,,0,5340.0,1.0,,,17,,3.0,0.0,0.0
252,252,Kongsueni콩슈니,1,2023,,,0,5350.0,1.00187265917603,,,18,,3.0,0.0,0.0
253,253,Kongsueni콩슈니,2,2023,,,0,5350.0,1.0,,,19,,3.0,0.0,0.0
254,254,Kongsueni콩슈니,3,2023,,,0,5350.0,1.0,,,20,,3.0,0.0,0.0
255,255,Kongsueni콩슈니,4,2023,,,0,5350.0,1.0,,,21,,3.0,0.0,0.0
256,256,Kongsueni콩슈니,5,2023,,,0,5340.0,0.9981308411214952,,,22,,3.0,0.0,0.0
257,257,Kongsueni콩슈니,6,2023,,,0,5350.0,1.00187265917603,,,23,,3.0,0.0,0.0
258,258,Kongsueni콩슈니,7,2023,,,0,5340.0,0.9981308411214952,,,24,,3.0,0.0,0.0
259,259,Kongsueni콩슈니,8,2023,297.0,4.552976521485715,2,5340.0,1.0,0.8017957100742742,23.0,0,0.3333333333333333,3.0,3.0,10.0
260,260,krystal수정,8,2022,,,0,51300.0,1.0039138943248531,,,13,,9.0,0.0,0.0
261,261,krystal수정,9,2022,,,0,51300.0,1.0,,,14,,9.0,0.0,0.0
262,262,krystal수정,10,2022,11786.5,400.0,2,51200.0,0.9980506822612084,0.6298976186568361,8.0,0,0.1525423728813559,9.0,9.0,6.0
263,263,krystal수정,11,2022,,,0,51100.0,0.998046875,,,1,,9.0,0.0,0.0
264,264,krystal수정,12,2022,6758.0,196.0,1,51000.0,0.9980430528375732,0.7571684004348002,,2,0.0,9.0,6.0,2.0
265,265,krystal수정,1,2023,,,0,51700.0,1.0137254901960784,,,3,,9.0,0.0,0.0
266,266,krystal수정,2,2023,9970.0,295.0,1,51900.0,1.0038684719535784,0.7209728573909914,,4,0.0,9.0,9.0,2.0
267,267,krystal수정,3,2023,,,0,51800.0,0.9980732177263968,,,5,,9.0,0.0,0.0
268,268,krystal수정,4,2023,,,0,51800.0,1.0,,,6,,9.0,0.0,0.0
269,269,krystal수정,5,2023,,,0,51700.0,0.998069498069498,,,7,,9.0,0.0,0.0
270,270,krystal수정,6,2023,,,0,51400.0,0.9941972920696324,,,8,,9.0,0.0,0.0
271,271,krystal수정,7,2023,,,0,51300.0,0.9980544747081712,,,9,,9.0,0.0,0.0
272,272,krystal수정,8,2023,,,0,51000.0,0.9941520467836256,,,10,,9.0,0.0,0.0
273,273,Laila라일라,8,2022,,,0,2170.0,1.0046296296296295,,,11,,3.0,0.0,0.0
274,274,Laila라일라,9,2022,815.5,20.5,2,2170.0,1.0,0.5458139777183533,0.0,0,0.0,3.0,3.0,2.0
275,275,Laila라일라,10,2022,,,0,2190.0,1.0092165898617511,,,1,,3.0,0.0,0.0
276,276,Laila라일라,11,2022,,,0,2200.0,1.004566210045662,,,2,,3.0,0.0,0.0
277,277,Laila라일라,12,2022,,,0,2200.0,1.0,,,3,,3.0,0.0,0.0
278,278,Laila라일라,1,2023,,,0,2200.0,1.0,,,4,,3.0,0.0,0.0
279,279,Laila라일라,2,2023,2435.0,20.0,2,2210.0,1.0045454545454546,0.7055191695690155,1.0,0,0.1666666666666666,3.0,3.0,8.0
280,280,Laila라일라,3,2023,,,0,2220.0,1.004524886877828,,,1,,3.0,0.0,0.0
281,281,Laila라일라,4,2023,,,0,2220.0,1.0,,,2,,3.0,0.0,0.0
282,282,Laila라일라,5,2023,,,0,2220.0,1.0,,,3,,3.0,0.0,0.0
283,283,Laila라일라,6,2023,,,0,2220.0,1.0,,,4,,3.0,0.0,0.0
284,284,Laila라일라,7,2023,,,0,2220.0,1.0,,,5,,3.0,0.0,0.0
285,285,Laila라일라,8,2023,,,0,2210.0,0.9954954954954957,,,6,,3.0,0.0,0.0
286,286,lamuqe,8,2022,,,0,1240000.0,1.0,,,3,,15.0,0.0,0.0
287,287,lamuqe,9,2022,,,0,1240000.0,1.0,,,4,,15.0,0.0,0.0
288,288,lamuqe,10,2022,967103.5,15528.5,2,1240000.0,1.0,0.8254303662892593,2.0,0,0.0213178294573643,15.0,15.0,2.0
289,289,lamuqe,11,2022,44517.0,496.0,1,1240000.0,1.0,0.7345626471898494,,1,0.0181818181818181,15.0,15.0,2.0
290,290,lamuqe,12,2022,161916.5,2106.5,2,1230000.0,0.9919354838709676,0.8426408571286848,16.0,0,0.0434782608695652,15.0,15.0,2.0
291,291,lamuqe,1,2023,108217.0,1462.0,1,1230000.0,1.0,0.7800471176327355,,1,0.0235294117647058,15.0,15.0,2.0
292,292,lamuqe,2,2023,,,0,1230000.0,1.0,,,2,,15.0,0.0,0.0
293,293,lamuqe,3,2023,,,0,1220000.0,0.991869918699187,,,3,,15.0,0.0,0.0
294,294,lamuqe,4,2023,98459.33333333331,592.3333333333334,3,1220000.0,1.0,0.7568462152103078,3.0,0,0.0492957746478873,15.0,15.0,4.0
295,295,lamuqe,5,2023,,,0,1220000.0,1.0,,,1,,15.0,0.0,0.0
296,296,lamuqe,6,2023,,,0,1210000.0,0.9918032786885246,,,2,,15.0,0.0,0.0
297,297,lamuqe,7,2023,,,0,1210000.0,1.0,,,3,,15.0,0.0,0.0
298,298,lamuqe,8,2023,152462.5,1952.0,2,1210000.0,1.0,0.7227783433826906,7.0,0,0.0372670807453416,15.0,15.0,2.0
299,299,lasagesse지혜,8,2022,,,0,126000.0,1.0,,,2,,12.0,0.0,0.0
300,300,lasagesse지혜,9,2022,126150.3333333333,2319.666666666667,3,129000.0,1.0238095238095235,0.7403882494823417,7.5,0,0.1448275862068965,12.0,15.0,6.0
301,301,lasagesse지혜,10,2022,233583.5,4092.0,2,136000.0,1.054263565891473,0.8096646351976343,13.0,0,0.087248322147651,12.0,15.0,4.0
302,302,lasagesse지혜,11,2022,160102.5,2293.5,2,140000.0,1.0294117647058822,0.676073158406592,14.0,0,0.0743801652892562,12.0,15.0,4.0
303,303,lasagesse지혜,12,2022,159478.0,3143.0,1,146000.0,1.042857142857143,0.6289695035233054,,1,0.0285714285714285,12.0,15.0,2.0
304,304,lasagesse지혜,1,2023,218176.0,3688.0,1,150000.0,1.0273972602739727,0.7669998029175018,,2,0.0114942528735632,12.0,15.0,2.0
305,305,lasagesse지혜,2,2023,,,0,151000.0,1.0066666666666666,,,3,,12.0,0.0,0.0
306,306,lasagesse지혜,3,2023,,,0,150000.0,0.9933774834437086,,,4,,12.0,0.0,0.0
307,307,lasagesse지혜,4,2023,,,0,149000.0,0.9933333333333332,,,5,,12.0,0.0,0.0
308,308,lasagesse지혜,5,2023,137930.0,2599.0,1,150000.0,1.0067114093959733,0.7216181437338679,,6,0.0309278350515463,12.0,15.0,2.0
309,309,lasagesse지혜,6,2023,67893.0,964.5,2,151000.0,1.0066666666666666,0.7605017692145735,4.0,0,0.1119402985074626,12.0,15.0,6.0
310,310,lasagesse지혜,7,2023,69682.0,1109.0,1,151000.0,1.0,0.6277020983816533,,1,0.044776119402985,12.0,15.0,2.0
311,311,lasagesse지혜,8,2023,,,0,150000.0,0.9933774834437086,,,2,,12.0,0.0,0.0
312,312,LUCY루씨,8,2022,20348.8,239.8,5,72700.0,0.9972565157750344,0.7314639989920029,6.0,0,0.1637931034482758,9.0,12.0,8.0
313,313,LUCY루씨,9,2022,17837.28571428571,197.5714285714286,7,72600.0,0.998624484181568,0.7354285820302638,4.0,0,0.1779661016949152,9.0,12.0,8.0
314,314,LUCY루씨,10,2022,27536.75,271.0,4,72500.0,0.9986225895316804,0.6948005138304982,4.333333333333333,0,0.1117318435754189,9.0,12.0,6.0
315,315,LUCY루씨,11,2022,9356.666666666666,166.3333333333333,3,72300.0,0.9972413793103448,0.7367535872479617,11.0,0,0.1477272727272727,9.0,9.0,6.0
316,316,LUCY루씨,12,2022,31674.0,465.5,4,72500.0,1.002766251728907,0.7789643577508704,5.0,0,0.1807692307692307,9.0,12.0,8.0
317,317,LUCY루씨,1,2023,16124.16666666667,327.6666666666667,6,72700.0,1.0027586206896553,0.7643499927650584,4.0,0,0.171875,9.0,12.0,8.0
318,318,LUCY루씨,2,2023,9356.666666666666,178.6666666666667,3,72500.0,0.997248968363136,0.7621933419344037,9.5,0,0.135593220338983,9.0,9.0,6.0
319,319,LUCY루씨,3,2023,26005.5,462.0,4,72500.0,1.0,0.7455527488277366,5.666666666666667,0,0.1037735849056603,9.0,12.0,6.0
320,320,LUCY루씨,4,2023,17199.5,255.0,4,72400.0,0.9986206896551724,0.793410071621984,6.0,0,0.1538461538461538,9.0,12.0,6.0
321,321,LUCY루씨,5,2023,7748.5,149.1666666666667,6,72400.0,1.0,0.7080996351333352,4.8,0,0.1759259259259259,9.0,9.0,8.0
322,322,LUCY루씨,6,2023,11263.0,175.6666666666667,3,72300.0,0.9986187845303868,0.7956503013302298,10.0,0,0.0909090909090909,9.0,9.0,4.0
323,323,LUCY루씨,7,2023,9215.222222222224,146.0,9,72100.0,0.9972337482710928,0.6771538902236067,3.125,0,0.2023809523809523,9.0,9.0,8.0
324,324,LUCY루씨,8,2023,5415.666666666667,128.0,3,72100.0,1.0,0.8009723652404864,9.5,0,0.0694444444444444,9.0,6.0,4.0
325,325,moodin은송,8,2022,8633.0,164.3333333333333,3,140000.0,1.0,0.6558041293983874,11.0,0,0.0384615384615384,12.0,9.0,2.0
326,326,moodin은송,9,2022,66567.0,802.3333333333334,3,139000.0,0.9928571428571428,0.7580495739440054,8.0,0,0.102803738317757,12.0,15.0,6.0
327,327,moodin은송,10,2022,51948.0,630.0,1,140000.0,1.0071942446043165,0.70632616921169,,1,0.0588235294117647,12.0,15.0,4.0
328,328,moodin은송,11,2022,10381.66666666667,200.6666666666667,3,139000.0,0.9928571428571428,0.726363619863987,4.5,0,0.282051282051282,12.0,9.0,8.0
329,329,moodin은송,12,2022,7809.0,135.5,2,139000.0,1.0,0.6851728732855815,6.0,0,0.08,12.0,9.0,4.0
330,330,moodin은송,1,2023,14412.5,254.0,2,138000.0,0.9928057553956836,0.6301177034123999,21.0,0,0.1025641025641025,12.0,9.0,6.0
331,331,moodin은송,2,2023,20739.0,415.5,2,138000.0,1.0,0.7883146763435138,11.0,0,0.0756302521008403,12.0,12.0,4.0
332,332,moodin은송,3,2023,10052.0,171.6923076923077,13,137000.0,0.9927536231884058,0.7720546750468689,2.5,0,0.2907801418439716,12.0,9.0,8.0
333,333,moodin은송,4,2023,6668.666666666667,124.6666666666667,3,137000.0,1.0,0.7345660908168621,1.0,0,0.1590909090909091,12.0,6.0,8.0
334,334,moodin은송,5,2023,8458.0,123.0,3,136000.0,0.9927007299270072,0.6917079483518506,10.0,0,0.2045454545454545,12.0,9.0,8.0
335,335,moodin은송,6,2023,6142.0,120.0,2,136000.0,1.0,0.6823159705760867,16.0,0,0.0869565217391304,12.0,6.0,4.0
336,336,moodin은송,7,2023,6529.0,124.8,5,135000.0,0.9926470588235294,0.6946876138448715,5.5,0,0.1857142857142857,12.0,6.0,8.0
337,337,moodin은송,8,2023,7049.571428571428,163.4285714285714,7,135000.0,1.0,0.7928702705631069,5.0,0,0.2233009708737864,12.0,6.0,8.0
338,338,Ood 오드,8,2022,10010.33333333333,177.3333333333333,3,165000.0,1.0,0.73109350896176,11.5,0,0.1363636363636363,12.0,9.0,6.0
339,339,Ood 오드,9,2022,5733.8,127.2,5,164000.0,0.993939393939394,0.780214239358902,7.0,0,0.1794871794871795,12.0,6.0,8.0
340,340,Ood 오드,10,2022,16197.33333333333,265.0,3,164000.0,1.0,0.6337150585377354,7.5,0,0.1282051282051282,12.0,12.0,6.0
341,341,Ood 오드,11,2022,6196.0,156.0,3,164000.0,1.0,0.6620535096435836,8.5,0,0.05,12.0,6.0,4.0
342,342,Ood 오드,12,2022,7480.666666666667,163.0,3,163000.0,0.9939024390243902,0.5448856000389372,6.0,0,0.1388888888888889,12.0,9.0,6.0
343,343,Ood 오드,1,2023,5914.75,128.25,4,163000.0,1.0,0.7237653064100366,9.333333333333334,0,0.1132075471698113,12.0,6.0,6.0
344,344,Ood 오드,2,2023,9146.75,198.0,4,163000.0,1.0,0.6860015222337097,7.0,0,0.1052631578947368,12.0,9.0,6.0
345,345,Ood 오드,3,2023,6763.0,159.5,2,163000.0,1.0,0.8107690680027008,6.0,0,0.0333333333333333,12.0,6.0,2.0
346,346,Ood 오드,4,2023,11137.0,230.0,3,163000.0,1.0,0.5894227463006974,12.5,0,0.1428571428571428,12.0,9.0,6.0
347,347,Ood 오드,5,2023,11223.5,263.0,2,163000.0,1.0,0.7680082456632094,10.0,0,0.0344827586206896,12.0,9.0,2.0
348,348,Ood 오드,6,2023,20428.0,334.0,2,163000.0,1.0,0.7414788479410758,14.0,0,0.0454545454545454,12.0,12.0,2.0
349,349,Ood 오드,7,2023,7313.5,160.25,4,163000.0,1.0,0.717199408248359,9.333333333333334,0,0.1777777777777777,12.0,9.0,8.0
350,350,Ood 오드,8,2023,6701.0,139.0,4,163000.0,1.0,0.7464422856535867,8.333333333333334,0,0.325,12.0,6.0,10.0
351,351,Ori오리의소비로그,8,2022,20557.0,319.0,1,48500.0,0.9979423868312756,0.6046489786356688,,2,0.0,9.0,12.0,2.0
352,352,Ori오리의소비로그,9,2022,29657.5,346.25,4,48800.0,1.0061855670103093,0.7550320695259181,5.666666666666667,0,0.0685714285714285,9.0,12.0,4.0
353,353,Ori오리의소비로그,10,2022,9080.0,146.0,2,48600.0,0.9959016393442623,0.7444462464614348,1.0,0,0.0963855421686747,9.0,9.0,4.0
354,354,Ori오리의소비로그,11,2022,41257.0,259.5,2,48600.0,1.0,0.5074733362386101,7.0,0,0.0277777777777777,9.0,15.0,2.0
355,355,Ori오리의소비로그,12,2022,10823.25,180.25,4,48500.0,0.9979423868312756,0.7017490615447363,8.333333333333334,0,0.1065088757396449,9.0,9.0,6.0
356,356,Ori오리의소비로그,1,2023,,,0,48400.0,0.9979381443298968,,,1,,9.0,0.0,0.0
357,357,Ori오리의소비로그,2,2023,17727.0,266.0,1,48200.0,0.9958677685950412,0.7124456167221069,,2,0.037037037037037,9.0,12.0,2.0
358,358,Ori오리의소비로그,3,2023,15957.8,224.6,5,48100.0,0.9979253112033196,0.6743384712620786,5.75,0,0.109375,9.0,12.0,6.0
359,359,Ori오리의소비로그,4,2023,12276.66666666667,173.6666666666667,3,47900.0,0.9958419958419958,0.8234140901070721,10.5,0,0.0476190476190476,9.0,9.0,4.0
360,360,Ori오리의소비로그,5,2023,9899.0,139.0,4,47800.0,0.9979123173277662,0.6515735802443131,8.666666666666666,0,0.0972222222222222,9.0,9.0,4.0
361,361,Ori오리의소비로그,6,2023,10843.66666666667,148.3333333333333,3,47600.0,0.99581589958159,0.6679426888276262,6.5,0,0.0583941605839416,9.0,9.0,4.0
362,362,Ori오리의소비로그,7,2023,14098.5,205.5,2,47400.0,0.9957983193277312,0.7437919992499236,14.0,0,0.0454545454545454,9.0,9.0,2.0
363,363,Ori오리의소비로그,8,2023,7907.0,110.0,1,47300.0,0.9978902953586498,0.6761693421638373,,1,0.0555555555555555,9.0,9.0,4.0
364,364,Queen Solmee,8,2022,84338.0,1886.0,1,260000.0,1.003861003861004,0.3929661695773785,,1,0.0147058823529411,15.0,15.0,2.0
365,365,Queen Solmee,9,2022,24735.33333333333,784.3333333333334,3,259000.0,0.9961538461538462,0.5593203883017263,7.0,0,0.1089108910891089,15.0,12.0,6.0
366,366,Queen Solmee,10,2022,30296.0,781.0,1,260000.0,1.003861003861004,0.6224388727327672,,1,0.064516129032258,15.0,12.0,4.0
367,367,Queen Solmee,11,2022,269006.0,6953.0,2,260000.0,1.0,0.7360816036525063,8.0,0,0.0165745856353591,15.0,15.0,2.0
368,368,Queen Solmee,12,2022,22748.66666666667,579.3333333333334,3,260000.0,1.0,0.6049735914188552,6.0,0,0.0533333333333333,15.0,12.0,4.0
369,369,Queen Solmee,1,2023,17439.0,514.0,1,260000.0,1.0,0.4998001910068772,,1,0.0588235294117647,15.0,12.0,4.0
370,370,Queen Solmee,2,2023,,,0,259000.0,0.9961538461538462,,,2,,15.0,0.0,0.0
371,371,Queen Solmee,3,2023,12779.0,401.5,2,259000.0,1.0,0.5565092668489173,16.0,0,0.125,15.0,9.0,6.0
372,372,Queen Solmee,4,2023,53712.0,1080.0,1,258000.0,0.996138996138996,0.5910892193777519,,1,0.032258064516129,15.0,15.0,2.0
373,373,Queen Solmee,5,2023,53090.0,1399.5,2,258000.0,1.0,0.4741213858127594,7.0,0,0.0684931506849315,15.0,15.0,4.0
374,374,Queen Solmee,6,2023,20339.0,558.0,1,258000.0,1.0,0.6650301907977013,,1,0.064516129032258,15.0,12.0,4.0
375,375,Queen Solmee,7,2023,28739.5,615.75,4,257000.0,0.996124031007752,0.6112101571869764,10.0,0,0.108433734939759,15.0,12.0,6.0
376,376,Queen Solmee,8,2023,31718.66666666667,657.3333333333334,3,256000.0,0.9961089494163424,0.6256551562523355,8.5,0,0.1558441558441558,15.0,12.0,8.0
377,377,SELFCARE 결,8,2022,26523.0,492.2285342370833,2,238000.0,1.0042194092827004,0.792674314151419,13.0,0,0.05,15.0,12.0,4.0
378,378,SELFCARE 결,9,2022,18024.0,325.9548107493858,1,238000.0,1.0,0.7786935375582787,,1,0.0,15.0,12.0,2.0
379,379,SELFCARE 결,10,2022,208203.0,3765.244643944427,1,239000.0,1.004201680672269,0.4900330104469473,,2,0.0,15.0,15.0,2.0
380,380,SELFCARE 결,11,2022,13631.0,246.5096552000043,1,239000.0,1.0,0.845812848848956,,3,0.0,15.0,9.0,2.0
381,381,SELFCARE 결,12,2022,8588.0,155.3095824853376,2,238000.0,0.99581589958159,0.730636449654897,23.0,0,0.1111111111111111,15.0,9.0,6.0
382,382,SELFCARE 결,1,2023,74223.0,918.0,2,238000.0,1.0,0.7148149556583828,12.0,0,0.064516129032258,15.0,15.0,4.0
383,383,SELFCARE 결,2,2023,29326.5,320.5,2,240000.0,1.0084033613445378,0.6722011968754885,6.0,0,0.08,15.0,12.0,4.0
384,384,SELFCARE 결,3,2023,36624.66666666666,533.4189646271801,3,242000.0,1.0083333333333333,0.6501500449798725,11.0,0,0.0925925925925925,15.0,15.0,4.0
385,385,SELFCARE 결,4,2023,,,0,244000.0,1.008264462809917,,,1,,15.0,0.0,0.0
386,386,SELFCARE 결,5,2023,,,0,250000.0,1.024590163934426,,,2,,15.0,0.0,0.0
387,387,SELFCARE 결,6,2023,,,0,252000.0,1.008,,,3,,15.0,0.0,0.0
388,388,SELFCARE 결,7,2023,5996.0,169.5,2,253000.0,1.003968253968254,0.5273666639449233,10.0,0,0.0909090909090909,15.0,6.0,4.0
389,389,SELFCARE 결,8,2023,29044.0,265.0,2,258000.0,1.0197628458498025,0.7884348127487544,12.0,0,0.1515151515151515,15.0,12.0,6.0
390,390,So Young,8,2022,18535.0,391.0,1,326000.0,1.0,0.6952373689373598,,2,0.0192307692307692,15.0,12.0,2.0
391,391,So Young,9,2022,16922.5,271.5,2,325000.0,0.9969325153374232,0.7954900111627141,20.0,0,0.1111111111111111,15.0,12.0,6.0
392,392,So Young,10,2022,19375.66666666667,313.3333333333333,3,324000.0,0.9969230769230768,0.704166865744297,13.5,0,0.1553398058252427,15.0,12.0,8.0
