Unnamed: 0,유투버,월,댓글 수,영상 수,감성점수
2769,집 팔아 화장품 사는 깡나,2022/08,189.0,4.0,0.7475929491809575
2770,집 팔아 화장품 사는 깡나,2022/09,207.0,4.0,0.8517981186923054
2771,집 팔아 화장품 사는 깡나,2022/10,191.0,3.0,0.5873126661197821
2772,집 팔아 화장품 사는 깡나,2022/11,384.0,4.0,0.5600316949468982
2773,집 팔아 화장품 사는 깡나,2022/12,249.0,5.0,0.74943354646635
2774,집 팔아 화장품 사는 깡나,2023/01,158.0,3.0,0.7406155763951797
2775,집 팔아 화장품 사는 깡나,2023/02,125.0,2.0,0.6311118578472212
2776,집 팔아 화장품 사는 깡나,2023/03,409.0,5.0,0.7276063093432674
2777,집 팔아 화장품 사는 깡나,2023/04,511.0,4.0,0.6948054023862529
2778,집 팔아 화장품 사는 깡나,2023/05,315.0,5.0,0.5613709767710482
2779,집 팔아 화장품 사는 깡나,2023/06,402.0,5.0,0.6626686244040112
2780,집 팔아 화장품 사는 깡나,2023/07,278.0,5.0,0.7489158427583942
2781,집 팔아 화장품 사는 깡나,2023/08,185.0,4.0,0.6379849776124074
2782,짱세zzangse,2022/08,4.0,2.0,0.8748905147824969
2783,짱세zzangse,2022/09,0.0,0.0,
2784,짱세zzangse,2022/10,0.0,0.0,
2785,짱세zzangse,2022/11,2.0,1.0,0.6357394307851791
2786,짱세zzangse,2022/12,0.0,0.0,
2787,짱세zzangse,2023/01,0.0,0.0,
2788,짱세zzangse,2023/02,0.0,0.0,
2789,짱세zzangse,2023/03,0.0,1.0,
2790,짱세zzangse,2023/04,3.0,2.0,0.7184028327465057
2791,짱세zzangse,2023/05,1.0,1.0,0.2197606861591339
2792,짱세zzangse,2023/06,0.0,1.0,
2793,짱세zzangse,2023/07,0.0,0.0,
2794,짱세zzangse,2023/08,0.0,0.0,
2795,찬살롱TV남자머리해결사,2022/08,104.0,3.0,0.4354965287860077
2796,찬살롱TV남자머리해결사,2022/09,158.0,5.0,0.5555914002493241
2797,찬살롱TV남자머리해결사,2022/10,233.0,4.0,0.46704821288585663
2798,찬살롱TV남자머리해결사,2022/11,352.0,4.0,0.4502170175994368
2799,찬살롱TV남자머리해결사,2022/12,92.0,4.0,0.6022678347734305
2800,찬살롱TV남자머리해결사,2023/01,84.0,2.0,0.4157391115110748
2801,찬살롱TV남자머리해결사,2023/02,77.0,3.0,0.46250704768615936
2802,찬살롱TV남자머리해결사,2023/03,92.0,3.0,0.4284230835156931
2803,찬살롱TV남자머리해결사,2023/04,76.0,3.0,0.4440720058106757
2804,찬살롱TV남자머리해결사,2023/05,29.0,1.0,0.2177901829148198
2805,찬살롱TV남자머리해결사,2023/06,43.0,1.0,0.4566891406263624
2806,찬살롱TV남자머리해결사,2023/07,30.0,1.0,0.13082034029859177
2807,찬살롱TV남자머리해결사,2023/08,21.0,1.0,0.5770051600159826
2808,채니 CHAENY,2022/08,75.0,4.0,0.8177809320705037
2809,채니 CHAENY,2022/09,40.0,2.0,0.7961780510911154
2810,채니 CHAENY,2022/10,82.0,3.0,0.8275107786794414
2811,채니 CHAENY,2022/11,298.0,4.0,0.7207282921825179
2812,채니 CHAENY,2022/12,13.0,1.0,0.7103179803020075
2813,채니 CHAENY,2023/01,17.0,1.0,0.7761530578136444
2814,채니 CHAENY,2023/02,219.0,2.0,0.6726148976146845
2815,채니 CHAENY,2023/03,219.0,6.0,0.7974887962215457
2816,채니 CHAENY,2023/04,63.0,4.0,0.7840034531563828
2817,채니 CHAENY,2023/05,47.0,2.0,0.5237297352605266
2818,채니 CHAENY,2023/06,114.0,5.0,0.7106782701669955
2819,채니 CHAENY,2023/07,139.0,2.0,0.6477291952278322
2820,채니 CHAENY,2023/08,139.0,5.0,0.8364224812007686
2821,채르니Chaerny,2022/08,97.0,4.0,0.4903381680095545
2822,채르니Chaerny,2022/09,45.0,3.0,0.5805847357923739
2823,채르니Chaerny,2022/10,0.0,0.0,
2824,채르니Chaerny,2022/11,0.0,0.0,
2825,채르니Chaerny,2022/12,18.0,2.0,0.5465347997166894
2826,채르니Chaerny,2023/01,33.0,3.0,0.7383842591832324
2827,채르니Chaerny,2023/02,14.0,1.0,0.7232276740528288
2828,채르니Chaerny,2023/03,52.0,3.0,0.6641117335582266
2829,채르니Chaerny,2023/04,33.0,2.0,0.4105467221566609
2830,채르니Chaerny,2023/05,0.0,0.0,
2831,채르니Chaerny,2023/06,68.0,5.0,0.7204273459130683
2832,채르니Chaerny,2023/07,119.0,5.0,0.6456255874368879
2833,채르니Chaerny,2023/08,58.0,7.0,0.722660911993848
2834,채소,2022/08,185.0,3.0,0.7504781653631979
2835,채소,2022/09,119.0,5.0,0.6629312389936203
2836,채소,2022/10,53.0,2.0,0.7742599363766569
2837,채소,2022/11,104.0,5.0,0.7747195212046305
2838,채소,2022/12,262.0,3.0,0.6723122160257659
2839,채소,2023/01,93.0,2.0,0.722594525791564
2840,채소,2023/02,82.0,3.0,0.5775577713613925
2841,채소,2023/03,240.0,5.0,0.6126538013087378
2842,채소,2023/04,168.0,6.0,0.6750002319121179
2843,채소,2023/05,111.0,6.0,0.5398082024473394
2844,채소,2023/06,118.0,6.0,0.6819220703986933
2845,채소,2023/07,191.0,3.0,0.778149449163013
2846,채소,2023/08,192.0,6.0,0.6632705454846879
2847,최은경의 관리사무소,2022/08,675.0,4.0,0.7020503048694405
2848,최은경의 관리사무소,2022/09,809.0,5.0,0.8854906526543748
2849,최은경의 관리사무소,2022/10,475.0,4.0,0.8147160071967587
2850,최은경의 관리사무소,2022/11,297.0,3.0,0.7719875253708643
2851,최은경의 관리사무소,2022/12,556.0,5.0,0.8071316122523856
2852,최은경의 관리사무소,2023/01,364.0,4.0,0.777352560508943
2853,최은경의 관리사무소,2023/02,461.0,4.0,0.7513560333713462
2854,최은경의 관리사무소,2023/03,381.0,5.0,0.7079287936200493
2855,최은경의 관리사무소,2023/04,210.0,3.0,0.7880219501026428
2856,최은경의 관리사무소,2023/05,476.0,4.0,0.7844213284962419
2857,최은경의 관리사무소,2023/06,332.0,5.0,0.7365972364334752
2858,최은경의 관리사무소,2023/07,394.0,4.0,0.7672778900837738
2859,최은경의 관리사무소,2023/08,282.0,4.0,0.6799981445726211
2860,최칸나KANNA,2022/08,3.0,1.0,0.5125993092854818
2861,최칸나KANNA,2022/09,0.0,0.0,
2862,최칸나KANNA,2022/10,0.0,0.0,
2863,최칸나KANNA,2022/11,0.0,0.0,
2864,최칸나KANNA,2022/12,1.0,1.0,0.9920254945755005
2865,최칸나KANNA,2023/01,0.0,0.0,
2866,최칸나KANNA,2023/02,0.0,2.0,
2867,최칸나KANNA,2023/03,0.0,0.0,
2868,최칸나KANNA,2023/04,0.0,1.0,
2869,최칸나KANNA,2023/05,0.0,2.0,
2870,최칸나KANNA,2023/06,0.0,0.0,
2871,최칸나KANNA,2023/07,0.0,0.0,
2872,최칸나KANNA,2023/08,1.0,1.0,0.4077816903591156
2873,춤추는선진이,2022/08,27.0,2.0,0.8494914905168116
2874,춤추는선진이,2022/09,10.0,1.0,0.8458376581018622
2875,춤추는선진이,2022/10,0.0,0.0,
2876,춤추는선진이,2022/11,0.0,0.0,
2877,춤추는선진이,2022/12,55.0,4.0,0.7698258479659477
2878,춤추는선진이,2023/01,49.0,2.0,0.757638594417861
2879,춤추는선진이,2023/02,20.0,1.0,0.7042624428868294
2880,춤추는선진이,2023/03,0.0,0.0,
2881,춤추는선진이,2023/04,106.0,4.0,0.7255043572692014
2882,춤추는선진이,2023/05,59.0,1.0,0.6696203021836984
2883,춤추는선진이,2023/06,31.0,3.0,0.8065251821563357
2884,춤추는선진이,2023/07,52.0,3.0,0.7282396553291215
2885,춤추는선진이,2023/08,18.0,1.0,0.8002440048889681
2886,치유,2022/08,93.0,2.0,0.6852259380750901
2887,치유,2022/09,0.0,0.0,
2888,치유,2022/10,41.0,1.0,0.907647252239679
2889,치유,2022/11,104.0,3.0,0.576176880729237
2890,치유,2022/12,72.0,3.0,0.48615693276476973
2891,치유,2023/01,92.0,3.0,0.7499552863537018
2892,치유,2023/02,66.0,3.0,0.6080658515446059
2893,치유,2023/03,200.0,5.0,0.4456464225802274
2894,치유,2023/04,50.0,2.0,0.7730849168712287
2895,치유,2023/05,86.0,2.0,0.7759525029266134
2896,치유,2023/06,27.0,1.0,0.709915374716123
2897,치유,2023/07,103.0,2.0,0.47528368158381123
2898,치유,2023/08,35.0,2.0,0.6825865838676691
2899,코코초이,2022/08,275.0,4.0,0.8365259494415218
2900,코코초이,2022/09,437.0,5.0,0.7892540659355786
2901,코코초이,2022/10,169.0,4.0,0.7720841477458603
2902,코코초이,2022/11,283.0,4.0,0.807699344980831
2903,코코초이,2022/12,359.0,5.0,0.7459131338524148
2904,코코초이,2023/01,253.0,4.0,0.7713488860594436
2905,코코초이,2023/02,424.0,4.0,0.7454047515433716
2906,코코초이,2023/03,572.0,5.0,0.7745691352378467
2907,코코초이,2023/04,207.0,4.0,0.7818092500501209
2908,코코초이,2023/05,182.0,4.0,0.6880124655803316
2909,코코초이,2023/06,406.0,5.0,0.7436103308137427
2910,코코초이,2023/07,154.0,4.0,0.6949976831258342
2911,코코초이,2023/08,227.0,4.0,0.7404186422422481
2912,큐도리,2022/08,15.0,1.0,0.6400692592496458
2913,큐도리,2022/09,12.0,2.0,0.6024776242281261
2914,큐도리,2022/10,23.0,3.0,0.5778451584852659
2915,큐도리,2022/11,13.0,1.0,0.41251581000245136
2916,큐도리,2022/12,0.0,0.0,
2917,큐도리,2023/01,9.0,2.0,0.5336650099073138
2918,큐도리,2023/02,7.0,4.0,0.18142982423305512
2919,큐도리,2023/03,10.0,3.0,0.43575922706547904
2920,큐도리,2023/04,17.0,1.0,0.4387911584447412
2921,큐도리,2023/05,0.0,0.0,
2922,큐도리,2023/06,0.0,0.0,
2923,큐도리,2023/07,0.0,0.0,
2924,큐도리,2023/08,0.0,0.0,
2925,파우더룸,2022/08,219.0,2.0,0.732009417044276
2926,파우더룸,2022/09,0.0,0.0,
2927,파우더룸,2022/10,0.0,0.0,
2928,파우더룸,2022/11,327.0,2.0,0.9379673260470706
2929,파우더룸,2022/12,30.0,1.0,0.9239427537046453
2930,파우더룸,2023/01,129.0,1.0,0.8736137333045523
2931,파우더룸,2023/02,53.0,1.0,0.9036301321843091
2932,파우더룸,2023/03,0.0,0.0,
2933,파우더룸,2023/04,0.0,0.0,
2934,파우더룸,2023/05,0.0,0.0,
2935,파우더룸,2023/06,0.0,0.0,
2936,파우더룸,2023/07,147.0,1.0,0.7875899397587591
2937,파우더룸,2023/08,0.0,0.0,
2938,팔색쪼마리,2022/08,2.0,1.0,0.9440686532429287
2939,팔색쪼마리,2022/09,0.0,0.0,
2940,팔색쪼마리,2022/10,34.0,2.0,0.6957015465881865
2941,팔색쪼마리,2022/11,0.0,0.0,
2942,팔색쪼마리,2022/12,5.0,2.0,0.7386600375175476
2943,팔색쪼마리,2023/01,5.0,1.0,0.6970576445261637
2944,팔색쪼마리,2023/02,8.0,4.0,0.689191997051239
2945,팔색쪼마리,2023/03,1.0,1.0,0.6539745330810547
2946,팔색쪼마리,2023/04,0.0,0.0,
2947,팔색쪼마리,2023/05,1.0,1.0,0.11772879958152771
2948,팔색쪼마리,2023/06,0.0,0.0,
2949,팔색쪼마리,2023/07,1.0,1.0,0.15181970596313477
2950,팔색쪼마리,2023/08,4.0,4.0,0.7268948554992676
2951,패션 팬아시아,2022/08,105.0,3.0,0.6521733951421431
2952,패션 팬아시아,2022/09,129.0,4.0,0.8408392292261123
2953,패션 팬아시아,2022/10,330.0,4.0,0.8737854534756998
2954,패션 팬아시아,2022/11,88.0,3.0,0.7764094120596161
2955,패션 팬아시아,2022/12,43.0,3.0,0.7855220976997824
2956,패션 팬아시아,2023/01,58.0,4.0,0.7755176982572002
2957,패션 팬아시아,2023/02,32.0,2.0,0.7012550178915262
2958,패션 팬아시아,2023/03,14.0,1.0,0.6926873291240019
2959,패션 팬아시아,2023/04,97.0,3.0,0.6264134551189384
2960,패션 팬아시아,2023/05,60.0,4.0,0.8733489766306833
2961,패션 팬아시아,2023/06,43.0,1.0,0.8447260322895918
2962,패션 팬아시아,2023/07,32.0,3.0,0.7598928060382605
2963,패션 팬아시아,2023/08,70.0,6.0,0.8243994004623865
2964,패션-정찬양,2022/08,29.0,2.0,0.5084650871845392
2965,패션-정찬양,2022/09,42.0,4.0,0.5717517364380965
2966,패션-정찬양,2022/10,62.0,6.0,0.5706222594803215
2967,패션-정찬양,2022/11,150.0,4.0,0.7851862589705665
2968,패션-정찬양,2022/12,87.0,3.0,0.7590313867942707
2969,패션-정찬양,2023/01,53.0,2.0,0.7696508641044298
2970,패션-정찬양,2023/02,89.0,3.0,0.8333760949392472
2971,패션-정찬양,2023/03,6.0,1.0,0.7101787057789889
2972,패션-정찬양,2023/04,20.0,3.0,0.52261324506253
2973,패션-정찬양,2023/05,32.0,1.0,0.49300861204492635
2974,패션-정찬양,2023/06,8.0,2.0,0.8419739246368408
2975,패션-정찬양,2023/07,7.0,1.0,0.4734015703201294
2976,패션-정찬양,2023/08,0.0,0.0,
2977,팽대표의퍼스널,2022/08,34.0,4.0,0.6691110937655727
2978,팽대표의퍼스널,2022/09,25.0,4.0,0.8119043014012277
2979,팽대표의퍼스널,2022/10,35.0,4.0,0.7152355303529834
2980,팽대표의퍼스널,2022/11,45.0,5.0,0.8016829608368272
2981,팽대표의퍼스널,2022/12,48.0,3.0,0.6938081583516165
2982,팽대표의퍼스널,2023/01,48.0,5.0,0.5795803589558383
2983,팽대표의퍼스널,2023/02,29.0,4.0,0.8451290245239551
2984,팽대표의퍼스널,2023/03,38.0,4.0,0.7491062747650459
2985,팽대표의퍼스널,2023/04,23.0,5.0,0.8228707248345017
2986,팽대표의퍼스널,2023/05,35.0,4.0,0.7193192193018538
2987,팽대표의퍼스널,2023/06,12.0,3.0,0.7578163312541114
2988,팽대표의퍼스널,2023/07,29.0,5.0,0.7495658774342802
2989,팽대표의퍼스널,2023/08,46.0,4.0,0.8669319957939546
2990,포푼젤,2022/08,9.0,1.0,0.7849721819162369
2991,포푼젤,2022/09,26.0,4.0,0.6820888327409144
2992,포푼젤,2022/10,34.0,4.0,0.6888018216179536
2993,포푼젤,2022/11,22.0,2.0,0.7470517705897896
2994,포푼젤,2022/12,28.0,3.0,0.7212325406651343
2995,포푼젤,2023/01,0.0,0.0,
2996,포푼젤,2023/02,0.0,0.0,
2997,포푼젤,2023/03,24.0,3.0,0.6054355308413506
2998,포푼젤,2023/04,21.0,2.0,0.7966184039910634
2999,포푼젤,2023/05,15.0,2.0,0.8402503485742369
3000,포푼젤,2023/06,33.0,4.0,0.8684145650442909
3001,포푼젤,2023/07,14.0,2.0,0.7531516941694113
3002,포푼젤,2023/08,9.0,1.0,0.7909571731090546
3003,퓨딩,2022/08,184.0,5.0,0.6070706114541515
3004,퓨딩,2022/09,74.0,3.0,0.7283704347432928
3005,퓨딩,2022/10,202.0,3.0,0.5983935405337621
3006,퓨딩,2022/11,85.0,2.0,0.6463051778182649
3007,퓨딩,2022/12,48.0,1.0,0.6405906852866922
3008,퓨딩,2023/01,41.0,1.0,0.6796457525342703
3009,퓨딩,2023/02,66.0,2.0,0.5701786383338596
3010,퓨딩,2023/03,0.0,0.0,
3011,퓨딩,2023/04,60.0,1.0,0.6562341792242867
3012,퓨딩,2023/05,62.0,1.0,0.6492449138313532
3013,퓨딩,2023/06,0.0,0.0,
3014,퓨딩,2023/07,0.0,0.0,
3015,퓨딩,2023/08,81.0,2.0,0.6513302981853485
3016,프롬핸fromhaen,2022/08,24.0,2.0,0.8794182808034949
3017,프롬핸fromhaen,2022/09,22.0,1.0,0.8874081373214722
3018,프롬핸fromhaen,2022/10,0.0,0.0,
3019,프롬핸fromhaen,2022/11,38.0,2.0,0.8812722667223878
3020,프롬핸fromhaen,2022/12,0.0,0.0,
3021,프롬핸fromhaen,2023/01,0.0,0.0,
3022,프롬핸fromhaen,2023/02,0.0,0.0,
3023,프롬핸fromhaen,2023/03,0.0,0.0,
3024,프롬핸fromhaen,2023/04,0.0,0.0,
3025,프롬핸fromhaen,2023/05,0.0,0.0,
3026,프롬핸fromhaen,2023/06,0.0,0.0,
3027,프롬핸fromhaen,2023/07,28.0,2.0,0.6938414612124043
3028,프롬핸fromhaen,2023/08,44.0,3.0,0.7701961150263795
3029,프리윤freeyoon,2022/08,0.0,0.0,
3030,프리윤freeyoon,2022/09,0.0,0.0,
3031,프리윤freeyoon,2022/10,0.0,0.0,
3032,프리윤freeyoon,2022/11,0.0,0.0,
3033,프리윤freeyoon,2022/12,13.0,2.0,0.6617598275343577
3034,프리윤freeyoon,2023/01,0.0,0.0,
3035,프리윤freeyoon,2023/02,0.0,0.0,
3036,프리윤freeyoon,2023/03,0.0,0.0,
3037,프리윤freeyoon,2023/04,0.0,0.0,
3038,프리윤freeyoon,2023/05,0.0,0.0,
3039,프리윤freeyoon,2023/06,0.0,0.0,
3040,프리윤freeyoon,2023/07,0.0,0.0,
3041,프리윤freeyoon,2023/08,0.0,0.0,
3042,피로,2022/08,708.0,11.0,0.5455901637167881
3043,피로,2022/09,1426.0,12.0,0.5980391639534564
3044,피로,2022/10,1340.0,9.0,0.6397797602126496
3045,피로,2022/11,1412.0,14.0,0.6276629378595507
3046,피로,2022/12,704.0,11.0,0.5864941989986793
3047,피로,2023/01,583.0,10.0,0.5784943499085855
3048,피로,2023/02,1353.0,13.0,0.6082489095979862
3049,피로,2023/03,1074.0,14.0,0.6589090258409254
3050,피로,2023/04,1051.0,13.0,0.6542058273357322
3051,피로,2023/05,965.0,14.0,0.5766645575693623
3052,피로,2023/06,802.0,12.0,0.6247730796265023
3053,피로,2023/07,585.0,11.0,0.6052921667174481
3054,피로,2023/08,803.0,11.0,0.6424949188167984
3055,피알남 피부과전문의 김홍석,2022/08,94.0,4.0,0.6462169609303716
3056,피알남 피부과전문의 김홍석,2022/09,66.0,3.0,0.5685835235355967
3057,피알남 피부과전문의 김홍석,2022/10,123.0,4.0,0.7400929691890875
3058,피알남 피부과전문의 김홍석,2022/11,53.0,3.0,0.661565965474254
3059,피알남 피부과전문의 김홍석,2022/12,119.0,5.0,0.5388459412121026
3060,피알남 피부과전문의 김홍석,2023/01,192.0,8.0,0.6161507280035452
3061,피알남 피부과전문의 김홍석,2023/02,219.0,3.0,0.5222777820026582
3062,피알남 피부과전문의 김홍석,2023/03,242.0,3.0,0.5196619729074289
3063,피알남 피부과전문의 김홍석,2023/04,120.0,3.0,0.492885104499722
3064,피알남 피부과전문의 김홍석,2023/05,76.0,3.0,0.5402346308958732
3065,피알남 피부과전문의 김홍석,2023/06,215.0,5.0,0.5281176173294599
3066,피알남 피부과전문의 김홍석,2023/07,181.0,4.0,0.6353238751764326
3067,피알남 피부과전문의 김홍석,2023/08,107.0,3.0,0.5976733678124018
3068,핑글PINKJJELLY,2022/08,22.0,1.0,0.7398075301472734
3069,핑글PINKJJELLY,2022/09,0.0,0.0,
3070,핑글PINKJJELLY,2022/10,24.0,1.0,0.75894533060951
3071,핑글PINKJJELLY,2022/11,10.0,1.0,0.5236791719992956
3072,핑글PINKJJELLY,2022/12,0.0,0.0,
3073,핑글PINKJJELLY,2023/01,9.0,1.0,0.910043040619177
3074,핑글PINKJJELLY,2023/02,38.0,2.0,0.8467140881948068
3075,핑글PINKJJELLY,2023/03,0.0,0.0,
3076,핑글PINKJJELLY,2023/04,0.0,0.0,
3077,핑글PINKJJELLY,2023/05,15.0,1.0,0.8762022845885333
3078,핑글PINKJJELLY,2023/06,0.0,0.0,
3079,핑글PINKJJELLY,2023/07,0.0,0.0,
3080,핑글PINKJJELLY,2023/08,31.0,2.0,0.7910331541047423
3081,핑피박_의료미용과겸임교수,2022/08,0.0,0.0,
3082,핑피박_의료미용과겸임교수,2022/09,0.0,0.0,
3083,핑피박_의료미용과겸임교수,2022/10,0.0,0.0,
3084,핑피박_의료미용과겸임교수,2022/11,3.0,1.0,0.6393374999364217
3085,핑피박_의료미용과겸임교수,2022/12,0.0,0.0,
3086,핑피박_의료미용과겸임교수,2023/01,0.0,0.0,
3087,핑피박_의료미용과겸임교수,2023/02,0.0,0.0,
3088,핑피박_의료미용과겸임교수,2023/03,0.0,0.0,
3089,핑피박_의료미용과겸임교수,2023/04,0.0,0.0,
3090,핑피박_의료미용과겸임교수,2023/05,0.0,0.0,
3091,핑피박_의료미용과겸임교수,2023/06,0.0,0.0,
3092,핑피박_의료미용과겸임교수,2023/07,0.0,0.0,
3093,핑피박_의료미용과겸임교수,2023/08,0.0,0.0,
3094,하나네집,2022/08,389.0,4.0,0.8642730668326405
3095,하나네집,2022/09,407.0,5.0,0.862524942186089
3096,하나네집,2022/10,538.0,5.0,0.7872926525094293
3097,하나네집,2022/11,460.0,4.0,0.7719530920499197
3098,하나네집,2022/12,200.0,3.0,0.8048049409819
3099,하나네집,2023/01,896.0,5.0,0.7177082195558387
3100,하나네집,2023/02,331.0,4.0,0.7988282304569707
3101,하나네집,2023/03,131.0,2.0,0.7557808036845703
3102,하나네집,2023/04,392.0,4.0,0.7356828591361395
3103,하나네집,2023/05,403.0,4.0,0.7830742381337873
3104,하나네집,2023/06,155.0,3.0,0.8238347859304642
3105,하나네집,2023/07,251.0,5.0,0.7829202681003997
3106,하나네집,2023/08,337.0,4.0,0.7956619482094319
3107,하능is,2022/08,59.0,5.0,0.6169231235980988
3108,하능is,2022/09,33.0,2.0,0.6638664772381654
3109,하능is,2022/10,3.0,1.0,0.5986465215682983
3110,하능is,2022/11,0.0,0.0,
3111,하능is,2022/12,0.0,0.0,
3112,하능is,2023/01,0.0,0.0,
3113,하능is,2023/02,0.0,0.0,
3114,하능is,2023/03,0.0,0.0,
3115,하능is,2023/04,15.0,1.0,0.4791725293183938
3116,하능is,2023/05,139.0,8.0,0.5765156387323345
3117,하능is,2023/06,93.0,6.0,0.6133721816713793
3118,하능is,2023/07,446.0,8.0,0.5644121805398309
3119,하능is,2023/08,103.0,8.0,0.7059368193149567
3120,하롱롱,2022/08,53.0,3.0,0.679782349857495
3121,하롱롱,2022/09,43.0,2.0,0.6266084756471414
3122,하롱롱,2022/10,306.0,4.0,0.700179358072599
3123,하롱롱,2022/11,56.0,3.0,0.6250884253767472
3124,하롱롱,2022/12,88.0,4.0,0.60641762004484
3125,하롱롱,2023/01,25.0,2.0,0.7241357687919859
3126,하롱롱,2023/02,44.0,3.0,0.7596511840820312
3127,하롱롱,2023/03,36.0,3.0,0.7246398155031533
3128,하롱롱,2023/04,48.0,4.0,0.7476049985801965
3129,하롱롱,2023/05,63.0,4.0,0.7501356866137654
3130,하롱롱,2023/06,26.0,3.0,0.8098820697429568
3131,하롱롱,2023/07,19.0,2.0,0.719026954277702
3132,하롱롱,2023/08,22.0,3.0,0.7225497709266071
3133,하비언니,2022/08,122.0,5.0,0.7502460058321032
3134,하비언니,2022/09,608.0,5.0,0.7028691041791761
3135,하비언니,2022/10,280.0,4.0,0.6981253798936506
3136,하비언니,2022/11,158.0,4.0,0.5631146245953057
3137,하비언니,2022/12,73.0,3.0,0.6676222845672068
3138,하비언니,2023/01,126.0,5.0,0.5617776155087255
3139,하비언니,2023/02,114.0,3.0,0.6013762457199037
3140,하비언니,2023/03,105.0,2.0,0.3536971949878676
3141,하비언니,2023/04,282.0,5.0,0.3498025979737149
3142,하비언니,2023/05,401.0,2.0,0.7861160984579122
3143,하비언니,2023/06,499.0,3.0,0.7757567473173929
3144,하비언니,2023/07,289.0,2.0,0.8227277064712536
3145,하비언니,2023/08,224.0,3.0,0.7513406770237794
3146,하빠happa,2022/08,409.0,9.0,0.5401412431344143
3147,하빠happa,2022/09,679.0,9.0,0.6121254179626703
3148,하빠happa,2022/10,292.0,14.0,0.516067447182373
3149,하빠happa,2022/11,569.0,15.0,0.5578355754183928
3150,하빠happa,2022/12,516.0,19.0,0.585652739875364
3151,하빠happa,2023/01,503.0,14.0,0.4569482910562469
3152,하빠happa,2023/02,288.0,12.0,0.5942072552030108
3153,하빠happa,2023/03,233.0,10.0,0.6147797533939051
3154,하빠happa,2023/04,368.0,14.0,0.4821792354078897
3155,하빠happa,2023/05,241.0,10.0,0.6063262633205522
3156,하빠happa,2023/06,401.0,8.0,0.5332276237077553
3157,하빠happa,2023/07,283.0,11.0,0.6021278600632791
3158,하빠happa,2023/08,396.0,13.0,0.3701258561577237
3159,해딩HAEDING,2022/08,71.0,4.0,0.7313105911016464
3160,해딩HAEDING,2022/09,36.0,4.0,0.6765339016914368
3161,해딩HAEDING,2022/10,19.0,1.0,0.6634507360665695
3162,해딩HAEDING,2022/11,44.0,6.0,0.706870862335529
3163,해딩HAEDING,2022/12,29.0,5.0,0.675721502966351
3164,해딩HAEDING,2023/01,21.0,3.0,0.732131464914842
3165,해딩HAEDING,2023/02,18.0,3.0,0.6723784705003103
3166,해딩HAEDING,2023/03,21.0,3.0,0.7598075756004878
3167,해딩HAEDING,2023/04,13.0,3.0,0.716474113719804
3168,해딩HAEDING,2023/05,17.0,3.0,0.8268491611594245
3169,해딩HAEDING,2023/06,24.0,3.0,0.8184759722601983
3170,해딩HAEDING,2023/07,17.0,3.0,0.6781978183671048
3171,해딩HAEDING,2023/08,45.0,4.0,0.8372483987074631
3172,현실언니,2022/08,21.0,2.0,0.784903229669083
3173,현실언니,2022/09,0.0,0.0,
3174,현실언니,2022/10,0.0,0.0,
3175,현실언니,2022/11,11.0,1.0,0.7979599436124166
3176,현실언니,2022/12,39.0,3.0,0.8723274566233158
3177,현실언니,2023/01,8.0,1.0,0.7846362243096033
3178,현실언니,2023/02,8.0,1.0,0.6887324452400208
3179,현실언니,2023/03,17.0,1.0,0.9252292778756883
3180,현실언니,2023/04,7.0,1.0,0.4776385545730591
3181,현실언니,2023/05,4.0,1.0,0.7453960254788399
3182,현실언니,2023/06,0.0,0.0,
3183,현실언니,2023/07,8.0,2.0,0.8636285066604614
3184,현실언니,2023/08,7.0,1.0,0.9519125103950501
3185,혜봉,2022/08,26.0,3.0,0.48267322362855425
3186,혜봉,2022/09,13.0,2.0,0.41770627432399327
3187,혜봉,2022/10,16.0,2.0,0.5071195312615099
3188,혜봉,2022/11,0.0,0.0,
3189,혜봉,2022/12,31.0,4.0,0.5598007220970956
3190,혜봉,2023/01,8.0,2.0,0.7994721475988626
3191,혜봉,2023/02,22.0,3.0,0.5936421099698769
3192,혜봉,2023/03,141.0,1.0,0.3247648838855466
3193,혜봉,2023/04,24.0,1.0,0.7483846862065164
3194,혜봉,2023/05,26.0,4.0,0.582670452765056
3195,혜봉,2023/06,22.0,3.0,0.5360561273992062
3196,혜봉,2023/07,20.0,3.0,0.562822345140818
3197,혜봉,2023/08,8.0,2.0,0.5615185880661011
3198,호수,2022/08,410.0,8.0,0.6465116576767151
3199,호수,2022/09,1256.0,11.0,0.5822101534501404
3200,호수,2022/10,1014.0,8.0,0.6498101776092947
3201,호수,2022/11,1084.0,11.0,0.6415588422651515
3202,호수,2022/12,348.0,4.0,0.5856755790008836
3203,호수,2023/01,139.0,1.0,0.6762900142456698
3204,호수,2023/02,510.0,5.0,0.5713757682384549
3205,호수,2023/03,808.0,8.0,0.5570814405233805
3206,호수,2023/04,310.0,3.0,0.6663453484742115
3207,호수,2023/05,689.0,4.0,0.5639904644077421
3208,호수,2023/06,375.0,5.0,0.6459562095568027
3209,호수,2023/07,47.0,1.0,0.5167492243750342
3210,호수,2023/08,457.0,4.0,0.6157040856329792
3211,홍대미향언니,2022/08,33.0,1.0,0.6570380937170099
3212,홍대미향언니,2022/09,0.0,0.0,
3213,홍대미향언니,2022/10,0.0,0.0,
3214,홍대미향언니,2022/11,0.0,0.0,
3215,홍대미향언니,2022/12,9.0,1.0,0.9064788287100585
